Fecha_Cambio,TC_Soles_Dolares,TC_Soles_Euros
2016-06-15,3.31685714285714,3.597
2016-06-16,3.33385714285714,3.553
2016-06-17,3.31728571428571,3.685
2016-06-20,3.28785714285714,3.597
2016-06-21,3.28571428571429,3.603
2016-06-22,3.28171428571429,3.651
2016-06-23,3.28128571428571,3.572
2016-06-24,3.31728571428571,3.569
2016-06-27,3.317,3.628
2016-06-28,3.29885714285714,3.572
2016-06-30,3.287,3.557
2016-07-01,3.28514285714286,3.487
2016-07-04,3.28471428571429,3.493
2016-07-05,3.28685714285714,3.523
2016-07-06,3.28014285714286,3.538
2016-07-07,3.28257142857143,3.576
2016-07-08,3.27771428571429,3.503
2016-07-11,3.279,3.471
2016-07-12,3.28,3.529
2016-07-13,3.28071428571429,3.594
2016-07-14,3.27828571428571,3.519
2016-07-15,3.27757142857143,3.5
2016-07-18,3.279,3.49
2016-07-19,3.29271428571429,3.511
2016-07-20,3.30842857142857,3.578
2016-07-21,3.32185714285714,3.53
2016-07-22,3.32357142857143,3.491
2016-07-25,3.34342857142857,3.613
2016-07-26,3.35528571428571,3.606
2016-07-27,3.35228571428571,3.663
2016-08-01,3.34314285714286,3.601
2016-08-02,3.34357142857143,3.683
2016-08-03,3.35157142857143,3.684
2016-08-04,3.337,3.667
2016-08-05,3.33514285714286,3.649
2016-08-08,3.31585714285714,3.607
2016-08-09,3.30142857142857,3.504
2016-08-10,3.30628571428571,3.64
2016-08-11,3.30685714285714,3.673
2016-08-12,3.31428571428571,3.638
2016-08-15,3.30728571428571,3.612
2016-08-16,3.30757142857143,3.645
2016-08-17,3.31571428571429,3.686
2016-08-18,3.304,3.684
2016-08-19,3.31842857142857,3.693
2016-08-22,3.342,3.681
2016-08-23,3.35628571428571,3.719
2016-08-24,3.35371428571429,3.712
2016-08-25,3.34985714285714,3.693
2016-08-26,3.34471428571429,3.666
2016-08-29,3.36885714285714,3.605
2016-08-31,3.39114285714286,3.684
2016-09-01,3.39442857142857,3.701
2016-09-02,3.387,3.71
2016-09-05,3.39228571428571,3.616
2016-09-06,3.37242857142857,3.596
2016-09-07,3.35814285714286,3.68
2016-09-08,3.36785714285714,3.697
2016-09-09,3.38614285714286,3.607
2016-09-12,3.40014285714286,3.756
2016-09-13,3.41,3.696
2016-09-14,3.39557142857143,3.731
2016-09-15,3.38314285714286,3.727
2016-09-16,3.39457142857143,3.761
2016-09-19,3.38742857142857,3.747
2016-09-20,3.38685714285714,3.663
2016-09-21,3.37585714285714,3.741
2016-09-22,3.34985714285714,3.757
2016-09-23,3.35471428571429,3.7
2016-09-26,3.359,3.737
2016-09-27,3.36771428571429,3.716
2016-09-28,3.374,3.689
2016-09-29,3.38528571428571,3.752
2016-09-30,3.39471428571429,3.718
2016-10-03,3.38685714285714,3.753
2016-10-04,3.39657142857143,3.798
2016-10-05,3.403,3.778
2016-10-06,3.40771428571429,3.65
2016-10-07,3.40557142857143,3.698
2016-10-10,3.39357142857143,3.661
2016-10-11,3.399,3.656
2016-10-12,3.40528571428571,3.725
2016-10-13,3.40785714285714,3.697
2016-10-14,3.40014285714286,3.708
2016-10-17,3.397,3.607
2016-10-18,3.38557142857143,3.634
2016-10-19,3.38028571428571,3.681
2016-10-20,3.382,3.679
2016-10-21,3.36628571428572,3.536
2016-10-24,3.35042857142857,3.549
2016-10-25,3.35642857142857,3.561
2016-10-26,3.365,3.622
2016-10-27,3.37014285714286,3.6
2016-10-28,3.36,3.538
2016-10-31,3.36214285714286,3.586
2016-11-02,3.37942857142857,3.598
2016-11-03,3.37742857142857,3.65
2016-11-04,3.38285714285714,3.699
2016-11-07,3.37157142857143,3.622
2016-11-08,3.35914285714286,3.518
2016-11-09,3.37771428571429,3.62
2016-11-10,3.40057142857143,3.644
2016-11-11,3.40842857142857,3.694
2016-11-14,3.41942857142857,3.448
2016-11-15,3.42242857142857,3.661
2016-11-16,3.41285714285714,3.628
2016-11-21,3.41371428571429,3.539
2016-11-22,3.418,3.535
2016-11-23,3.42514285714286,3.563
2016-11-24,3.41614285714286,3.566
2016-11-25,3.41528571428571,3.479
2016-11-28,3.41057142857143,3.55
2016-11-29,3.41971428571429,3.542
2016-11-30,3.41028571428571,3.366
2016-12-01,3.41571428571429,3.499
2016-12-02,3.41228571428571,3.493
2016-12-05,3.41814285714286,3.454
2016-12-06,3.41514285714286,3.506
2016-12-07,3.40642857142857,3.638
2016-12-09,3.40085714285714,3.442
2016-12-12,3.40142857142857,3.628
2016-12-13,3.39714285714286,3.584
2016-12-14,3.39157142857143,3.57
2016-12-15,3.40514285714286,3.531
2016-12-16,3.40042857142857,3.328
2016-12-19,3.405,3.42
2016-12-20,3.40128571428571,3.445
2016-12-21,3.39328571428571,3.436
2016-12-22,3.39671428571429,3.439
2016-12-23,3.38257142857143,3.172
2016-12-26,3.384,3.386
2016-12-27,3.37957142857143,3.495
2016-12-28,3.36185714285714,3.496
2016-12-29,3.35457142857143,3.437
2016-12-30,3.354,3.381
2017-01-02,3.35942857142857,3.332
2017-01-03,3.376,3.391
2017-01-04,3.38757142857143,3.462
2017-01-05,3.36985714285714,3.514
2017-01-06,3.37314285714286,3.342
2017-01-09,3.38057142857143,3.377
2017-01-10,3.388,3.376
2017-01-11,3.38842857142857,3.497
2017-01-12,3.36328571428571,3.575
2017-01-13,3.36385714285714,3.479
2017-01-16,3.36728571428571,3.441
2017-01-17,3.34871428571429,3.462
2017-01-18,3.34671428571429,3.524
2017-01-19,3.33142857142857,3.482
2017-01-20,3.301,3.381
2017-01-23,3.28671428571429,3.506
2017-01-24,3.28128571428571,3.513
2017-01-25,3.27985714285714,3.47
2017-01-26,3.29771428571429,3.469
2017-01-27,3.28942857142857,3.431
2017-01-30,3.28814285714286,3.465
2017-01-31,3.28185714285714,3.472
2017-02-01,3.26842857142857,3.46
2017-02-02,3.25585714285714,3.5
2017-02-03,3.24842857142857,3.403
2017-02-06,3.27557142857143,3.283
2017-02-07,3.29271428571429,3.445
2017-02-08,3.28528571428571,3.478
2017-02-09,3.27171428571429,3.401
2017-02-10,3.25371428571429,3.426
2017-02-13,3.26242857142857,3.31
2017-02-14,3.26028571428571,3.382
2017-02-15,3.25271428571429,3.364
2017-02-16,3.24671428571429,3.281
2017-02-17,3.26028571428571,3.365
2017-02-20,3.25042857142857,3.354
2017-02-21,3.24885714285714,3.383
2017-02-22,3.24214285714286,3.344
2017-02-23,3.24057142857143,3.35
2017-02-24,3.25042857142857,3.427
2017-02-27,3.25142857142857,3.383
2017-02-28,3.26042857142857,3.38
2017-03-01,3.26228571428571,3.419
2017-03-02,3.27071428571429,3.425
2017-03-03,3.28114285714286,2.923
2017-03-06,3.28742857142857,3.255
2017-03-07,3.291,3.421
2017-03-08,3.29342857142857,3.392
2017-03-09,3.29471428571429,3.378
2017-03-10,3.28042857142857,3.442
2017-03-13,3.28514285714286,3.511
2017-03-14,3.28442857142857,3.402
2017-03-15,3.26557142857143,3.443
2017-03-16,3.24928571428571,3.419
2017-03-17,3.24828571428571,3.426
2017-03-20,3.24857142857143,3.32
2017-03-21,3.24328571428571,3.409
2017-03-22,3.25071428571429,3.492
2017-03-23,3.24457142857143,3.445
2017-03-24,3.24171428571429,3.38
2017-03-27,3.24728571428571,3.401
2017-03-28,3.244,3.458
2017-03-29,3.24114285714286,3.418
2017-03-30,3.24342857142857,3.466
2017-03-31,3.24857142857143,3.381
2017-04-03,3.24642857142857,3.389
2017-04-04,3.25128571428571,3.291
2017-04-05,3.24742857142857,3.403
2017-04-06,3.24685714285714,3.388
2017-04-07,3.24614285714286,3.337
2017-04-10,3.24528571428571,3.31
2017-04-11,3.25,3.32
2017-04-12,3.25271428571429,3.424
2017-04-17,3.25,3.287
2017-04-18,3.25128571428571,3.367
2017-04-19,3.24928571428571,3.42
2017-04-20,3.24314285714286,3.39
2017-04-21,3.242,3.347
2017-04-24,3.24128571428572,3.382
2017-04-25,3.246,3.457
2017-04-26,3.24928571428571,3.503
2017-04-27,3.24714285714286,3.417
2017-04-28,3.24371428571429,3.477
2017-05-02,3.24685714285714,3.421
2017-05-03,3.24971428571429,3.526
2017-05-04,3.26971428571429,3.482
2017-05-05,3.27142857142857,3.388
2017-05-08,3.28457142857143,3.522
2017-05-09,3.288,3.404
2017-05-10,3.28628571428571,3.5
2017-05-11,3.28685714285714,3.47
2017-05-12,3.27714285714286,3.448
2017-05-15,3.26071428571429,3.388
2017-05-16,3.25842857142857,3.574
2017-05-17,3.27071428571429,3.601
2017-05-18,3.28314285714286,3.622
2017-05-19,3.26685714285714,3.6
2017-05-22,3.27071428571429,3.62
2017-05-23,3.28085714285714,3.627
2017-05-24,3.27485714285714,3.641
2017-05-25,3.26428571428571,3.61
2017-05-26,3.27142857142857,3.642
2017-05-29,3.28,3.567
2017-05-30,3.28514285714286,3.584
2017-05-31,3.27171428571429,3.651
2017-06-01,3.27028571428571,3.615
2017-06-02,3.27114285714286,3.65
2017-06-05,3.26971428571429,3.491
2017-06-06,3.26514285714286,3.48
2017-06-07,3.26685714285714,3.625
2017-06-08,3.27085714285714,3.602
2017-06-09,3.26657142857143,3.626
2017-06-12,3.27571428571429,3.529
2017-06-13,3.276,3.446
2017-06-14,3.269,3.645
2017-06-15,3.27714285714286,3.612
2017-06-16,3.27414285714286,3.548
2017-06-19,3.26785714285714,3.496
2017-06-20,3.27385714285714,3.507
2017-06-21,3.27014285714286,3.609
2017-06-22,3.26642857142857,3.587
2017-06-23,3.255,3.499
2017-06-26,3.25171428571429,3.608
2017-06-27,3.255,3.515
2017-06-28,3.25114285714286,3.649
2017-07-03,3.25214285714286,3.505
2017-07-04,3.25542857142857,3.532
2017-07-05,3.26071428571429,3.652
2017-07-06,3.25542857142857,3.575
2017-07-07,3.24985714285714,3.657
2017-07-10,3.25442857142857,3.558
2017-07-11,3.254,3.681
2017-07-12,3.251,3.616
2017-07-13,3.249,3.687
2017-07-14,3.24371428571429,3.667
2017-07-17,3.25014285714286,3.662
2017-07-18,3.24457142857143,3.688
2017-07-19,3.24185714285714,3.685
2017-07-20,3.23971428571429,3.733
2017-07-21,3.24614285714286,3.694
2017-07-24,3.24614285714286,3.715
2017-07-25,3.246,3.674
2017-07-26,3.24742857142857,3.743
2017-07-31,3.24028571428571,3.7
2017-08-01,3.23814285714286,3.661
2017-08-02,3.24014285714286,3.795
2017-08-03,3.23814285714286,3.812
2017-08-04,3.24157142857143,3.696
2017-08-07,3.24242857142857,3.645
2017-08-08,3.242,3.666
2017-08-09,3.24714285714286,3.772
2017-08-10,3.24828571428571,3.782
2017-08-11,3.248,3.804
2017-08-14,3.24342857142857,3.689
2017-08-15,3.24571428571429,3.781
2017-08-16,3.24228571428571,3.77
2017-08-17,3.24157142857143,3.67
2017-08-18,3.24171428571429,3.79
2017-08-21,3.23871428571429,3.763
2017-08-22,3.23742857142857,3.62
2017-08-23,3.23757142857143,3.74
2017-08-24,3.23585714285714,3.801
2017-08-25,3.23628571428571,3.798
2017-08-28,3.23528571428571,3.814
2017-08-29,3.23942857142857,3.759
2017-08-31,3.24014285714286,2.83
2017-09-01,3.23771428571429,3.725
2017-09-04,3.23771428571429,3.637
2017-09-05,3.23571428571429,3.771
2017-09-06,3.23585714285714,3.842
2017-09-07,3.23414285714286,3.854
2017-09-08,3.23271428571429,3.687
2017-09-11,3.231,3.8
2017-09-12,3.23285714285714,3.672
2017-09-13,3.23842857142857,3.787
2017-09-14,3.23842857142857,3.82
2017-09-15,3.24714285714286,3.777
2017-09-18,3.24742857142857,3.721
2017-09-19,3.24357142857143,3.848
2017-09-20,3.24371428571429,3.849
2017-09-21,3.24885714285714,3.68
2017-09-22,3.24628571428571,3.857
2017-09-25,3.25471428571429,3.805
2017-09-26,3.26771428571429,3.819
2017-09-27,3.27471428571429,3.799
2017-09-28,3.26814285714286,3.83
2017-09-29,3.265,3.797
2017-10-02,3.26971428571429,3.741
2017-10-03,3.26685714285714,3.63
2017-10-04,3.25757142857143,3.78
2017-10-05,3.25514285714286,3.803
2017-10-06,3.26814285714286,3.786
2017-10-09,3.27014285714286,3.772
2017-10-10,3.26485714285714,3.828
2017-10-11,3.26071428571429,3.828
2017-10-12,3.255,3.819
2017-10-13,3.24857142857143,3.81
2017-10-16,3.24542857142857,3.696
2017-10-17,3.24485714285714,3.702
2017-10-18,3.24157142857143,3.768
2017-10-19,3.23542857142857,3.803
2017-10-20,3.238,3.65
2017-10-23,3.238,3.745
2017-10-24,3.239,3.751
2017-10-25,3.23357142857143,3.789
2017-10-26,3.23728571428571,3.769
2017-10-27,3.24642857142857,3.705
2017-10-30,3.249,3.672
2017-10-31,3.24814285714286,3.72
2017-11-02,3.24185714285714,3.755
2017-11-03,3.244,3.744
2017-11-06,3.23857142857143,3.702
2017-11-07,3.24014285714286,3.67
2017-11-08,3.24157142857143,3.726
2017-11-09,3.24414285714286,3.749
2017-11-10,3.242,3.69
2017-11-13,3.24157142857143,3.611
2017-11-14,3.24128571428571,3.585
2017-11-15,3.25014285714286,3.757
2017-11-16,3.24942857142857,3.696
2017-11-17,3.243,3.711
2017-11-20,3.24228571428571,3.635
2017-11-21,3.23457142857143,3.717
2017-11-22,3.239,3.78
2017-11-23,3.23671428571429,3.791
2017-11-24,3.23685714285714,3.842
2017-11-27,3.236,3.796
2017-11-28,3.235,3.792
2017-11-29,3.23271428571429,3.735
2017-11-30,3.233,3.821
2017-12-01,3.23314285714286,3.818
2017-12-04,3.23371428571429,3.819
2017-12-05,3.23514285714286,3.792
2017-12-06,3.23571428571429,3.76
2017-12-07,3.23542857142857,3.793
2017-12-11,3.23457142857143,3.737
2017-12-12,3.23357142857143,3.762
2017-12-13,3.232,3.751
2017-12-14,3.24342857142857,3.791
2017-12-15,3.26542857142857,3.803
2017-12-18,3.28828571428571,3.812
2017-12-19,3.27114285714286,3.805
2017-12-20,3.27442857142857,3.775
2017-12-21,3.26857142857143,3.849
2017-12-22,3.23785714285714,3.809
2017-12-26,3.23842857142857,3.821
2017-12-27,3.24057142857143,3.818
2017-12-28,3.24071428571429,3.799
2017-12-29,3.23885714285714,3.718
2018-01-03,3.22657142857143,3.841
2018-01-04,3.20742857142857,3.857
2018-01-05,3.211,3.856
2018-01-08,3.21514285714286,3.597
2018-01-09,3.21857142857143,3.823
2018-01-10,3.219,3.844
2018-01-11,3.21828571428571,3.797
2018-01-12,3.21557142857143,3.86
2018-01-15,3.21071428571429,3.885
2018-01-16,3.21057142857143,3.877
2018-01-17,3.21042857142857,3.844
2018-01-18,3.21185714285714,3.918
2018-01-19,3.21542857142857,3.715
2018-01-22,3.21328571428571,3.77
2018-01-23,3.21771428571429,3.888
2018-01-24,3.21228571428571,3.888
2018-01-25,3.209,3.976
2018-01-26,3.21357142857143,3.947
2018-01-29,3.21685714285714,3.847
2018-01-30,3.21557142857143,3.964
2018-01-31,3.21485714285714,3.967
2018-02-01,3.21142857142857,3.828
2018-02-02,3.21714285714286,3.975
2018-02-05,3.22471428571429,3.968
2018-02-06,3.24885714285714,3.993
2018-02-07,3.247,3.967
2018-02-08,3.25342857142857,3.966
2018-02-09,3.271,3.924
2018-02-12,3.26528571428571,3.923
2018-02-13,3.26957142857143,3.992
2018-02-14,3.26785714285714,4.007
2018-02-15,3.24657142857143,4.025
2018-02-16,3.24357142857143,3.893
2018-02-19,3.24871428571429,3.987
2018-02-20,3.25214285714286,3.869
2018-02-21,3.24742857142857,3.96
2018-02-22,3.24928571428571,3.963
2018-02-23,3.24785714285714,3.976
2018-02-26,3.24885714285714,3.928
2018-02-27,3.24985714285714,3.903
2018-02-28,3.26,3.766
2018-03-01,3.26428571428571,3.94
2018-03-02,3.25742857142857,3.907
2018-03-05,3.25028571428571,3.904
2018-03-06,3.25071428571429,3.967
2018-03-07,3.25442857142857,3.965
2018-03-08,3.25471428571429,3.993
2018-03-09,3.25914285714286,3.974
2018-03-12,3.25757142857143,3.95
2018-03-13,3.25971428571429,3.97
2018-03-14,3.25871428571429,3.992
2018-03-15,3.26057142857143,3.985
2018-03-16,3.268,3.974
2018-03-19,3.27242857142857,3.936
2018-03-20,3.267,3.897
2018-03-21,3.25957142857143,3.978
2018-03-22,3.24014285714286,3.976
2018-03-23,3.234,3.984
2018-03-26,3.21457142857143,3.942
2018-03-27,3.221,3.876
2018-03-28,3.227,3.974
2018-04-02,3.22614285714286,3.901
2018-04-03,3.22442857142857,3.803
2018-04-04,3.226,3.819
2018-04-05,3.22642857142857,3.921
2018-04-06,3.23271428571429,3.903
2018-04-09,3.23785714285714,3.859
2018-04-10,3.23742857142857,3.959
2018-04-11,3.235,3.948
2018-04-12,3.22585714285714,3.951
2018-04-16,3.22242857142857,3.913
2018-04-17,3.21928571428571,3.914
2018-04-18,3.21571428571429,3.927
2018-04-19,3.219,3.941
2018-04-20,3.223,3.9
2018-04-23,3.23028571428571,3.851
2018-04-24,3.23085714285714,3.744
2018-04-25,3.24014285714286,3.893
2018-04-26,3.23557142857143,3.906
2018-04-27,3.238,3.848
2018-04-30,3.249,3.874
2018-05-02,3.26742857142857,3.866
2018-05-03,3.27457142857143,3.873
2018-05-04,3.27114285714286,3.852
2018-05-07,3.27714285714286,3.707
2018-05-08,3.28742857142857,3.699
2018-05-09,3.29185714285714,3.78
2018-05-10,3.27114285714286,3.858
2018-05-11,3.25757142857143,3.711
2018-05-14,3.25857142857143,3.698
2018-05-15,3.27142857142857,3.823
2018-05-16,3.26614285714286,3.782
2018-05-17,3.27314285714286,3.729
2018-05-18,3.28785714285714,3.654
2018-05-21,3.28428571428571,3.719
2018-05-22,3.27185714285714,3.789
2018-05-23,3.27071428571429,3.795
2018-05-24,3.266,3.818
2018-05-25,3.26857142857143,3.783
2018-05-28,3.27028571428571,3.714
2018-05-29,3.27942857142857,3.739
2018-05-30,3.26928571428571,3.76
2018-05-31,3.27314285714286,3.584
2018-06-01,3.27085714285714,3.709
2018-06-04,3.27114285714286,3.653
2018-06-05,3.27057142857143,3.71
2018-06-06,3.25971428571429,3.755
2018-06-07,3.261,3.802
2018-06-08,3.26242857142857,3.787
2018-06-11,3.26485714285714,3.801
2018-06-12,3.26957142857143,3.659
2018-06-13,3.26571428571429,3.754
2018-06-14,3.26814285714286,3.676
2018-06-15,3.28014285714286,3.696
2018-06-18,3.27985714285714,3.724
2018-06-19,3.28328571428571,3.68
2018-06-20,3.28042857142857,3.785
2018-06-21,3.27628571428572,3.748
2018-06-22,3.26757142857143,3.772
2018-06-25,3.273,3.732
2018-06-26,3.26957142857143,3.771
2018-06-27,3.27071428571429,3.756
2018-06-28,3.27242857142857,3.74
2018-07-02,3.28728571428571,3.729
2018-07-03,3.28571428571429,3.704
2018-07-04,3.28971428571429,3.73
2018-07-05,3.289,3.676
2018-07-06,3.28471428571429,3.784
2018-07-09,3.28114285714286,3.688
2018-07-10,3.27085714285714,3.758
2018-07-11,3.278,3.716
2018-07-12,3.27271428571429,3.666
2018-07-13,3.27071428571429,3.772
2018-07-16,3.26728571428571,3.772
2018-07-17,3.26857142857143,3.777
2018-07-18,3.27242857142857,3.721
2018-07-19,3.276,3.741
2018-07-20,3.27328571428572,3.764
2018-07-23,3.27914285714286,3.695
2018-07-24,3.27342857142857,3.781
2018-07-25,3.27257142857143,3.802
2018-07-26,3.27357142857143,3.786
2018-07-30,3.269,3.723
2018-07-31,3.27228571428571,3.717
2018-08-01,3.27328571428572,3.631
2018-08-02,3.27214285714286,3.761
2018-08-03,3.268,3.72
2018-08-06,3.26828571428571,3.556
2018-08-07,3.26757142857143,3.713
2018-08-08,3.26842857142857,3.527
2018-08-09,3.27028571428571,3.765
2018-08-10,3.27757142857143,3.54
2018-08-13,3.28685714285714,3.696
2018-08-14,3.29157142857143,3.706
2018-08-15,3.31857142857143,3.716
2018-08-16,3.30942857142857,3.706
2018-08-17,3.31928571428571,3.706
2018-08-20,3.31314285714286,3.624
2018-08-21,3.29657142857143,3.792
2018-08-22,3.28471428571429,3.779
2018-08-23,3.29528571428571,3.779
2018-08-24,3.29228571428572,3.761
2018-08-27,3.288,3.816
2018-08-28,3.293,3.809
2018-08-29,3.29585714285714,3.812
2018-09-03,3.30371428571429,3.706
2018-09-04,3.31485714285714,3.792
2018-09-05,3.317,3.801
2018-09-06,3.31914285714286,3.827
2018-09-07,3.32428571428571,3.831
2018-09-10,3.32757142857143,3.78
2018-09-11,3.33557142857143,3.841
2018-09-12,3.32971428571429,3.843
2018-09-13,3.32042857142857,3.864
2018-09-14,3.31357142857143,3.797
2018-09-17,3.313,3.844
2018-09-18,3.30485714285714,3.852
2018-09-19,3.30214285714286,3.831
2018-09-20,3.29742857142857,3.846
2018-09-21,3.29257142857143,3.829
2018-09-24,3.298,3.812
2018-09-25,3.30614285714286,3.868
2018-09-26,3.30357142857143,3.823
2018-09-27,3.30057142857143,3.848
2018-09-28,3.29914285714286,3.795
2018-10-01,3.30728571428571,3.755
2018-10-02,3.312,3.797
2018-10-03,3.31171428571429,3.752
2018-10-04,3.33042857142857,3.757
2018-10-05,3.32114285714286,3.794
2018-10-09,3.32957142857143,3.791
2018-10-10,3.32914285714286,3.818
2018-10-11,3.32785714285714,3.833
2018-10-12,3.33157142857143,3.816
2018-10-15,3.33671428571429,3.787
2018-10-16,3.33214285714286,3.792
2018-10-17,3.33414285714286,3.819
2018-10-18,3.33714285714286,3.77
2018-10-19,3.32914285714286,3.757
2018-10-22,3.332,3.804
2018-10-23,3.33642857142857,3.818
2018-10-24,3.33971428571429,3.771
2018-10-25,3.341,3.778
2018-10-26,3.346,3.789
2018-10-29,3.351,3.713
2018-10-30,3.35942857142857,3.756
2018-10-31,3.36685714285714,3.743
2018-11-05,3.36128571428571,3.731
2018-11-06,3.36971428571429,3.777
2018-11-07,3.36328571428572,3.836
2018-11-08,3.36757142857143,3.839
2018-11-09,3.37042857142857,3.78
2018-11-12,3.37271428571429,3.71
2018-11-13,3.37628571428571,3.769
2018-11-14,3.37757142857143,3.795
2018-11-15,3.38371428571429,3.791
2018-11-16,3.37528571428571,3.809
2018-11-19,3.37628571428571,3.695
2018-11-20,3.38171428571429,3.816
2018-11-21,3.37628571428571,3.821
2018-11-22,3.37185714285714,3.777
2018-11-23,3.37728571428571,3.806
2018-11-26,3.37928571428571,3.807
2018-11-27,3.38128571428571,3.796
2018-11-28,3.37685714285714,3.789
2018-11-29,3.37728571428571,3.828
2018-11-30,3.382,3.769
2018-12-03,3.37571428571429,3.784
2018-12-04,3.38385714285714,3.785
2018-12-05,3.37842857142857,3.768
2018-12-06,3.37914285714286,3.829
2018-12-07,3.36714285714286,3.832
2018-12-10,3.37314285714286,3.816
2018-12-11,3.36585714285714,3.795
2018-12-12,3.35614285714286,3.794
2018-12-13,3.36057142857143,3.733
2018-12-14,3.352,3.764
2018-12-17,3.34214285714286,3.782
2018-12-18,3.34328571428571,3.776
2018-12-19,3.34928571428571,3.734
2018-12-20,3.342,3.782
2018-12-21,3.357,3.762
2018-12-26,3.36685714285714,3.813
2018-12-27,3.37342857142857,3.838
2018-12-28,3.367,3.814
2018-12-31,3.371,3.695
2019-01-02,3.37,3.823
2019-01-03,3.36885714285714,3.815
2019-01-04,3.35371428571429,3.794
2019-01-07,3.34857142857143,3.802
2019-01-08,3.34771428571429,3.797
2019-01-09,3.33285714285714,3.833
2019-01-10,3.34142857142857,3.815
2019-01-11,3.34114285714286,3.817
2019-01-14,3.34314285714286,3.651
2019-01-15,3.33685714285714,3.776
2019-01-16,3.33085714285714,3.759
2019-01-17,3.33071428571429,3.767
2019-01-18,3.31714285714286,3.725
2019-01-21,3.32642857142857,3.756
2019-01-22,3.33557142857143,3.772
2019-01-23,3.33642857142857,3.779
2019-01-24,3.34671428571429,3.783
2019-01-25,3.34157142857143,3.731
2019-01-28,3.35471428571429,3.773
2019-01-29,3.35842857142857,3.796
2019-01-30,3.352,3.774
2019-01-31,3.33028571428572,3.806
2019-02-01,3.32671428571429,3.757
2019-02-04,3.32914285714286,3.712
2019-02-05,3.32714285714286,3.75
2019-02-06,3.32542857142857,3.732
2019-02-07,3.32285714285714,3.76
2019-02-08,3.32185714285714,3.712
2019-02-11,3.32928571428571,3.731
2019-02-12,3.33028571428571,3.741
2019-02-13,3.336,3.753
2019-02-14,3.33957142857143,3.703
2019-02-15,3.328,3.726
2019-02-18,3.31957142857143,3.669
2019-02-19,3.31514285714286,3.727
2019-02-20,3.31757142857143,3.746
2019-02-21,3.31957142857143,3.701
2019-02-22,3.30628571428571,3.737
2019-02-25,3.30314285714286,3.699
2019-02-26,3.30814285714286,3.708
2019-02-27,3.30228571428571,3.742
2019-02-28,3.30214285714286,3.669
2019-03-01,3.305,3.714
2019-03-04,3.30957142857143,3.646
2019-03-05,3.31028571428571,3.689
2019-03-06,3.30785714285714,3.653
2019-03-07,3.30914285714286,3.701
2019-03-08,3.313,3.683
2019-03-11,3.30771428571429,3.693
2019-03-12,3.3,3.701
2019-03-13,3.29142857142857,3.702
2019-03-14,3.29585714285714,3.682
2019-03-15,3.297,3.714
2019-03-18,3.29842857142857,3.679
2019-03-19,3.30028571428571,3.711
2019-03-20,3.294,3.717
2019-03-21,3.29185714285714,3.717
2019-03-22,3.30157142857143,3.707
2019-03-25,3.30257142857143,3.671
2019-03-26,3.304,3.692
2019-03-27,3.316,3.72
2019-03-28,3.31657142857143,3.621
2019-03-29,3.31885714285714,3.68
2019-04-01,3.30742857142857,3.605
2019-04-02,3.31014285714286,3.678
2019-04-03,3.29885714285714,3.682
2019-04-04,3.29628571428571,3.685
2019-04-05,3.29614285714286,3.651
2019-04-08,3.28985714285714,3.67
2019-04-09,3.29128571428571,3.678
2019-04-10,3.29385714285714,3.679
2019-04-11,3.29771428571429,3.693
2019-04-12,3.29414285714286,3.699
2019-04-15,3.29742857142857,3.654
2019-04-16,3.29485714285714,3.701
2019-04-17,3.29428571428571,3.714
2019-04-22,3.304,3.68
2019-04-23,3.31028571428571,3.689
2019-04-24,3.32171428571429,3.643
2019-04-25,3.32942857142857,3.683
2019-04-26,3.31728571428571,3.71
2019-04-29,3.31428571428571,3.695
2019-04-30,3.30742857142857,3.66
2019-05-02,3.31357142857143,3.613
2019-05-03,3.3,3.656
2019-05-06,3.31071428571429,3.664
2019-05-07,3.31385714285714,3.689
2019-05-08,3.31442857142857,3.665
2019-05-09,3.322,3.72
2019-05-10,3.314,3.656
2019-05-13,3.33114285714286,3.677
2019-05-14,3.32142857142857,3.672
2019-05-15,3.32142857142857,3.69
2019-05-16,3.31571428571429,3.693
2019-05-17,3.315,3.664
2019-05-20,3.33957142857143,3.71
2019-05-21,3.34385714285714,3.676
2019-05-22,3.34414285714286,3.719
2019-05-23,3.34942857142857,3.721
2019-05-24,3.34385714285714,3.728
2019-05-27,3.34685714285714,3.671
2019-05-28,3.354,3.741
2019-05-29,3.356,3.719
2019-05-30,3.36228571428571,3.714
2019-05-31,3.37228571428571,3.665
2019-06-03,3.37042857142857,3.768
2019-06-04,3.34785714285714,3.744
2019-06-05,3.34871428571429,3.744
2019-06-06,3.33357142857143,3.746
2019-06-07,3.33271428571429,3.759
2019-06-10,3.33185714285714,3.741
2019-06-11,3.32828571428571,3.758
2019-06-12,3.33014285714286,3.676
2019-06-13,3.32985714285714,3.747
2019-06-14,3.33728571428571,3.687
2019-06-17,3.34671428571429,3.741
2019-06-18,3.33542857142857,3.714
2019-06-19,3.33214285714286,3.719
2019-06-20,3.31,3.713
2019-06-21,3.30114285714286,3.719
2019-06-24,3.299,3.743
2019-06-25,3.29685714285714,3.743
2019-06-26,3.29714285714286,3.715
2019-06-27,3.29085714285714,3.717
2019-06-28,3.28785714285714,3.616
2019-07-01,3.28828571428571,3.592
2019-07-02,3.29042857142857,3.691
2019-07-03,3.29457142857143,3.65
2019-07-04,3.28942857142857,3.666
2019-07-05,3.295,3.677
